"Ano","Trimestre","periodo","raca_cor","nivel_instrucao","peso","total_ponderado","percentual"
2012,1,"2012-T1","Amarela","Medio completo ou equivalente",254934.5163762,972894.30521247,26.2037
2012,1,"2012-T1","Amarela","Superior completo",236161.16769423,972894.30521247,24.2741
2012,1,"2012-T1","Amarela","Fundamental incompleto ou equivalente",235646.04293507,972894.30521247,24.2211
2012,1,"2012-T1","Amarela","Fundamental completo ou equivalente",92300.70063101,972894.30521247,9.4872
2012,1,"2012-T1","Amarela","Superior incompleto ou equivalente",53570.31573806,972894.30521247,5.5063
2012,1,"2012-T1","Amarela","Sem instrucao e menos de 1 ano de estudo",51050.13436553,972894.30521247,5.2472
2012,1,"2012-T1","Amarela","Medio incompleto ou equivalente",49231.42747237,972894.30521247,5.0603
2012,1,"2012-T1","Branca","Fundamental incompleto ou equivalente",31109135.1172952,85183931.8491846,36.52
2012,1,"2012-T1","Branca","Medio completo ou equivalente",19239691.7286418,85183931.8491846,22.5861
2012,1,"2012-T1","Branca","Superior completo",11182447.4175817,85183931.8491846,13.1274
2012,1,"2012-T1","Branca","Fundamental completo ou equivalente",8125532.11147092,85183931.8491846,9.5388
2012,1,"2012-T1","Branca","Sem instrucao e menos de 1 ano de estudo",5947646.68041502,85183931.8491846,6.9821
2012,1,"2012-T1","Branca","Medio incompleto ou equivalente",5320659.82608302,85183931.8491846,6.2461
2012,1,"2012-T1","Branca","Superior incompleto ou equivalente",4258818.96769693,85183931.8491846,4.9996
2012,1,"2012-T1","Indigena","Fundamental incompleto ou equivalente",189909.77493994,448781.98737715,42.3167
2012,1,"2012-T1","Indigena","Medio completo ou equivalente",85280.77132628,448781.98737715,19.0027
2012,1,"2012-T1","Indigena","Sem instrucao e menos de 1 ano de estudo",60295.53039366,448781.98737715,13.4354
2012,1,"2012-T1","Indigena","Fundamental completo ou equivalente",45890.07833365,448781.98737715,10.2255
2012,1,"2012-T1","Indigena","Medio incompleto ou equivalente",28988.21371436,448781.98737715,6.4593
2012,1,"2012-T1","Indigena","Superior completo",25875.74221731,448781.98737715,5.7658
2012,1,"2012-T1","Indigena","Superior incompleto ou equivalente",12541.87645195,448781.98737715,2.7946
2012,1,"2012-T1","Parda","Fundamental incompleto ou equivalente",37021454.8351706,81251387.8223586,45.5641
2012,1,"2012-T1","Parda","Medio completo ou equivalente",15813797.2484652,81251387.8223586,19.4628
2012,1,"2012-T1","Parda","Sem instrucao e menos de 1 ano de estudo",9030722.8271896,81251387.8223586,11.1145
2012,1,"2012-T1","Parda","Fundamental completo ou equivalente",8167664.8250136,81251387.8223586,10.0523
2012,1,"2012-T1","Parda","Medio incompleto ou equivalente",5707818.29683167,81251387.8223586,7.0249
2012,1,"2012-T1","Parda","Superior completo",3435157.25812254,81251387.8223586,4.2278
2012,1,"2012-T1","Parda","Superior incompleto ou equivalente",2074772.53156528,81251387.8223586,2.5535
2012,1,"2012-T1","Preta","Fundamental incompleto ou equivalente",6207126.19207857,14154930.0358893,43.8513
2012,1,"2012-T1","Preta","Medio completo ou equivalente",3059299.1323879,14154930.0358893,21.613
2012,1,"2012-T1","Preta","Sem instrucao e menos de 1 ano de estudo",1495422.45438602,14154930.0358893,10.5647
2012,1,"2012-T1","Preta","Fundamental completo ou equivalente",1444121.73620935,14154930.0358893,10.2023
2012,1,"2012-T1","Preta","Medio incompleto ou equivalente",952075.64733799,14154930.0358893,6.7261
2012,1,"2012-T1","Preta","Superior completo",636045.67925152,14154930.0358893,4.4935
2012,1,"2012-T1","Preta","Superior incompleto ou equivalente",360839.19423794,14154930.0358893,2.5492
2012,2,"2012-T2","Amarela","Superior completo",232898.19371553,867052.21422181,26.8609
2012,2,"2012-T2","Amarela","Fundamental incompleto ou equivalente",210382.78341813,867052.21422181,24.2641
2012,2,"2012-T2","Amarela","Medio completo ou equivalente",209050.52302356,867052.21422181,24.1105
2012,2,"2012-T2","Amarela","Fundamental completo ou equivalente",69568.5885403,867052.21422181,8.0236
2012,2,"2012-T2","Amarela","Superior incompleto ou equivalente",64412.54962247,867052.21422181,7.4289
2012,2,"2012-T2","Amarela","Medio incompleto ou equivalente",41589.11256131,867052.21422181,4.7966
2012,2,"2012-T2","Amarela","Sem instrucao e menos de 1 ano de estudo",39150.46334051,867052.21422181,4.5154
2012,2,"2012-T2","Branca","Fundamental incompleto ou equivalente",30624980.0774183,84299009.0687717,36.329
2012,2,"2012-T2","Branca","Medio completo ou equivalente",19256540.3245306,84299009.0687717,22.8431
2012,2,"2012-T2","Branca","Superior completo",11264874.236486,84299009.0687717,13.363
2012,2,"2012-T2","Branca","Fundamental completo ou equivalente",7943461.24635753,84299009.0687717,9.423
2012,2,"2012-T2","Branca","Sem instrucao e menos de 1 ano de estudo",5788644.75474081,84299009.0687717,6.8668
2012,2,"2012-T2","Branca","Medio incompleto ou equivalente",5196972.81825589,84299009.0687717,6.1649
2012,2,"2012-T2","Branca","Superior incompleto ou equivalente",4223535.6109825,84299009.0687717,5.0102
2012,2,"2012-T2","Ignorado","Fundamental incompleto ou equivalente",560.82514299,560.82514299,100
2012,2,"2012-T2","Indigena","Fundamental incompleto ou equivalente",135611.87911631,300864.52673583,45.0741
2012,2,"2012-T2","Indigena","Medio completo ou equivalente",54540.86676344,300864.52673583,18.128
2012,2,"2012-T2","Indigena","Sem instrucao e menos de 1 ano de estudo",35386.34519424,300864.52673583,11.7616
2012,2,"2012-T2","Indigena","Fundamental completo ou equivalente",27181.16659423,300864.52673583,9.0344
2012,2,"2012-T2","Indigena","Medio incompleto ou equivalente",19988.08587151,300864.52673583,6.6436
2012,2,"2012-T2","Indigena","Superior completo",16662.78496892,300864.52673583,5.5383
2012,2,"2012-T2","Indigena","Superior incompleto ou equivalente",11493.39822718,300864.52673583,3.8201
2012,2,"2012-T2","Parda","Fundamental incompleto ou equivalente",38339694.4535348,83826160.4847259,45.7371
2012,2,"2012-T2","Parda","Medio completo ou equivalente",16316453.6366227,83826160.4847259,19.4646
2012,2,"2012-T2","Parda","Sem instrucao e menos de 1 ano de estudo",9302464.8099026,83826160.4847259,11.0973
2012,2,"2012-T2","Parda","Fundamental completo ou equivalente",8391066.06897902,83826160.4847259,10.0101
2012,2,"2012-T2","Parda","Medio incompleto ou equivalente",5930921.14594318,83826160.4847259,7.0753
2012,2,"2012-T2","Parda","Superior completo",3502505.73334464,83826160.4847259,4.1783
2012,2,"2012-T2","Parda","Superior incompleto ou equivalente",2043054.63639898,83826160.4847259,2.4373
2012,2,"2012-T2","Preta","Fundamental incompleto ou equivalente",5742749.85851847,13141833.8804063,43.6982
2012,2,"2012-T2","Preta","Medio completo ou equivalente",2757366.05743871,13141833.8804063,20.9816
2012,2,"2012-T2","Preta","Sem instrucao e menos de 1 ano de estudo",1442435.79870859,13141833.8804063,10.9759
2012,2,"2012-T2","Preta","Fundamental completo ou equivalente",1382549.99242525,13141833.8804063,10.5202
2012,2,"2012-T2","Preta","Medio incompleto ou equivalente",886610.84906525,13141833.8804063,6.7465
2012,2,"2012-T2","Preta","Superior completo",576957.16782764,13141833.8804063,4.3902
2012,2,"2012-T2","Preta","Superior incompleto ou equivalente",353164.15642237,13141833.8804063,2.6873
2012,3,"2012-T3","Amarela","Fundamental incompleto ou equivalente",237389.09341851,920068.077545,25.8013
2012,3,"2012-T3","Amarela","Superior completo",234516.92450581,920068.077545,25.4891
2012,3,"2012-T3","Amarela","Medio completo ou equivalente",217161.46389522,920068.077545,23.6028
2012,3,"2012-T3","Amarela","Fundamental completo ou equivalente",70484.45307719,920068.077545,7.6608
2012,3,"2012-T3","Amarela","Superior incompleto ou equivalente",66391.81565425,920068.077545,7.216
2012,3,"2012-T3","Amarela","Medio incompleto ou equivalente",48580.79716418,920068.077545,5.2801
2012,3,"2012-T3","Amarela","Sem instrucao e menos de 1 ano de estudo",45543.52982984,920068.077545,4.95
2012,3,"2012-T3","Branca","Fundamental incompleto ou equivalente",30285605.4616816,83900489.3305076,36.0971
2012,3,"2012-T3","Branca","Medio completo ou equivalente",19233637.6401342,83900489.3305076,22.9243
2012,3,"2012-T3","Branca","Superior completo",11335898.4774587,83900489.3305076,13.5111
2012,3,"2012-T3","Branca","Fundamental completo ou equivalente",7940563.03540239,83900489.3305076,9.4643
2012,3,"2012-T3","Branca","Sem instrucao e menos de 1 ano de estudo",5817694.85663,83900489.3305076,6.934
2012,3,"2012-T3","Branca","Medio incompleto ou equivalente",5062100.4777032,83900489.3305076,6.0335
2012,3,"2012-T3","Branca","Superior incompleto ou equivalente",4224989.38149749,83900489.3305076,5.0357
2012,3,"2012-T3","Ignorado","Medio incompleto ou equivalente",413.57255063,413.57255063,100
2012,3,"2012-T3","Indigena","Fundamental incompleto ou equivalente",178804.12509827,380859.63412754,46.9475
2012,3,"2012-T3","Indigena","Medio completo ou equivalente",66391.73710355,380859.63412754,17.4321
2012,3,"2012-T3","Indigena","Sem instrucao e menos de 1 ano de estudo",49715.30170575,380859.63412754,13.0534
2012,3,"2012-T3","Indigena","Fundamental completo ou equivalente",40552.50250718,380859.63412754,10.6476
2012,3,"2012-T3","Indigena","Medio incompleto ou equivalente",21420.14827983,380859.63412754,5.6242
2012,3,"2012-T3","Indigena","Superior completo",14833.79768024,380859.63412754,3.8948
2012,3,"2012-T3","Indigena","Superior incompleto ou equivalente",9142.02175272,380859.63412754,2.4004
2012,3,"2012-T3","Parda","Fundamental incompleto ou equivalente",38748802.9365573,84536822.2376987,45.8366
2012,3,"2012-T3","Parda","Medio completo ou equivalente",16341202.8377372,84536822.2376987,19.3303
2012,3,"2012-T3","Parda","Sem instrucao e menos de 1 ano de estudo",9564145.39952124,84536822.2376987,11.3136
2012,3,"2012-T3","Parda","Fundamental completo ou equivalente",8343933.52649958,84536822.2376987,9.8702
2012,3,"2012-T3","Parda","Medio incompleto ou equivalente",5810087.03652115,84536822.2376987,6.8728
2012,3,"2012-T3","Parda","Superior completo",3616865.30873952,84536822.2376987,4.2784
2012,3,"2012-T3","Parda","Superior incompleto ou equivalente",2111785.19212276,84536822.2376987,2.4981
2012,3,"2012-T3","Preta","Fundamental incompleto ou equivalente",5723310.07286752,13122810.1475707,43.6134
2012,3,"2012-T3","Preta","Medio completo ou equivalente",2814175.51976573,13122810.1475707,21.4449
2012,3,"2012-T3","Preta","Sem instrucao e menos de 1 ano de estudo",1374801.8739169,13122810.1475707,10.4764
2012,3,"2012-T3","Preta","Fundamental completo ou equivalente",1360814.91528025,13122810.1475707,10.3698
2012,3,"2012-T3","Preta","Medio incompleto ou equivalente",886796.88333753,13122810.1475707,6.7577
2012,3,"2012-T3","Preta","Superior completo",588843.24452754,13122810.1475707,4.4872
2012,3,"2012-T3","Preta","Superior incompleto ou equivalente",374067.6378752,13122810.1475707,2.8505
2012,4,"2012-T4","Amarela","Superior completo",222072.79197651,791533.58243036,28.056
2012,4,"2012-T4","Amarela","Fundamental incompleto ou equivalente",208615.70034695,791533.58243036,26.3559
2012,4,"2012-T4","Amarela","Medio completo ou equivalente",165323.66406815,791533.58243036,20.8865
2012,4,"2012-T4","Amarela","Fundamental completo ou equivalente",69081.65331786,791533.58243036,8.7276
2012,4,"2012-T4","Amarela","Superior incompleto ou equivalente",59307.69530196,791533.58243036,7.4928
2012,4,"2012-T4","Amarela","Medio incompleto ou equivalente",33606.32197437,791533.58243036,4.2457
2012,4,"2012-T4","Amarela","Sem instrucao e menos de 1 ano de estudo",33525.75544456,791533.58243036,4.2355
2012,4,"2012-T4","Branca","Fundamental incompleto ou equivalente",29871109.5885286,83297744.4085594,35.8606
2012,4,"2012-T4","Branca","Medio completo ou equivalente",19172157.1966173,83297744.4085594,23.0164
2012,4,"2012-T4","Branca","Superior completo",11557749.9604592,83297744.4085594,13.8752
2012,4,"2012-T4","Branca","Fundamental completo ou equivalente",7753624.47926466,83297744.4085594,9.3083
2012,4,"2012-T4","Branca","Sem instrucao e menos de 1 ano de estudo",5834001.45163511,83297744.4085594,7.0038
2012,4,"2012-T4","Branca","Medio incompleto ou equivalente",4955163.12298307,83297744.4085594,5.9487
2012,4,"2012-T4","Branca","Superior incompleto ou equivalente",4153938.60907145,83297744.4085594,4.9869
2012,4,"2012-T4","Ignorado","Medio completo ou equivalente",406.73535266,554.21116093,73.39
2012,4,"2012-T4","Ignorado","Fundamental incompleto ou equivalente",147.47580827,554.21116093,26.61
2012,4,"2012-T4","Indigena","Fundamental incompleto ou equivalente",133681.16848106,302046.69540306,44.2584
2012,4,"2012-T4","Indigena","Medio completo ou equivalente",52162.71926169,302046.69540306,17.2698
2012,4,"2012-T4","Indigena","Fundamental completo ou equivalente",35964.94038077,302046.69540306,11.9071
2012,4,"2012-T4","Indigena","Sem instrucao e menos de 1 ano de estudo",34860.61425498,302046.69540306,11.5415
2012,4,"2012-T4","Indigena","Medio incompleto ou equivalente",19326.75402466,302046.69540306,6.3986
2012,4,"2012-T4","Indigena","Superior completo",13916.57187148,302046.69540306,4.6074
2012,4,"2012-T4","Indigena","Superior incompleto ou equivalente",12133.92712842,302046.69540306,4.0172
2012,4,"2012-T4","Parda","Fundamental incompleto ou equivalente",39311697.2908179,85792344.7931664,45.8219
2012,4,"2012-T4","Parda","Medio completo ou equivalente",16884140.7434465,85792344.7931664,19.6802
2012,4,"2012-T4","Parda","Sem instrucao e menos de 1 ano de estudo",9757628.4259725,85792344.7931664,11.3735
2012,4,"2012-T4","Parda","Fundamental completo ou equivalente",8372420.03347439,85792344.7931664,9.7589
2012,4,"2012-T4","Parda","Medio incompleto ou equivalente",5750673.5025888,85792344.7931664,6.703
2012,4,"2012-T4","Parda","Superior completo",3671578.28491684,85792344.7931664,4.2796
2012,4,"2012-T4","Parda","Superior incompleto ou equivalente",2044206.51194948,85792344.7931664,2.3827
2012,4,"2012-T4","Preta","Fundamental incompleto ou equivalente",5667369.5299137,13096218.3092828,43.2749
2012,4,"2012-T4","Preta","Medio completo ou equivalente",2840060.88378974,13096218.3092828,21.6861
2012,4,"2012-T4","Preta","Fundamental completo ou equivalente",1370725.05630272,13096218.3092828,10.4666
2012,4,"2012-T4","Preta","Sem instrucao e menos de 1 ano de estudo",1366982.7980002,13096218.3092828,10.438
2012,4,"2012-T4","Preta","Medio incompleto ou equivalente",865367.3975568,13096218.3092828,6.6078
2012,4,"2012-T4","Preta","Superior completo",606978.01922347,13096218.3092828,4.6348
2012,4,"2012-T4","Preta","Superior incompleto ou equivalente",378734.62449616,13096218.3092828,2.8919
2013,1,"2013-T1","Amarela","Superior completo",251026.23988776,799464.81672334,31.3993
2013,1,"2013-T1","Amarela","Fundamental incompleto ou equivalente",196973.28023998,799464.81672334,24.6381
2013,1,"2013-T1","Amarela","Medio completo ou equivalente",155957.86145266,799464.81672334,19.5078
2013,1,"2013-T1","Amarela","Superior incompleto ou equivalente",67962.74276385,799464.81672334,8.501
2013,1,"2013-T1","Amarela","Fundamental completo ou equivalente",64509.5071481,799464.81672334,8.0691
2013,1,"2013-T1","Amarela","Medio incompleto ou equivalente",32957.68950829,799464.81672334,4.1225
2013,1,"2013-T1","Amarela","Sem instrucao e menos de 1 ano de estudo",30077.4957227,799464.81672334,3.7622
2013,1,"2013-T1","Branca","Fundamental incompleto ou equivalente",29201029.6868355,82925046.9742916,35.2138
2013,1,"2013-T1","Branca","Medio completo ou equivalente",19638189.3449653,82925046.9742916,23.6819
2013,1,"2013-T1","Branca","Superior completo",11637377.5741285,82925046.9742916,14.0336
2013,1,"2013-T1","Branca","Fundamental completo ou equivalente",7902647.78620357,82925046.9742916,9.5299
2013,1,"2013-T1","Branca","Sem instrucao e menos de 1 ano de estudo",5193446.04181431,82925046.9742916,6.2628
2013,1,"2013-T1","Branca","Medio incompleto ou equivalente",4982215.71688072,82925046.9742916,6.0081
2013,1,"2013-T1","Branca","Superior incompleto ou equivalente",4370140.82346374,82925046.9742916,5.27
2013,1,"2013-T1","Ignorado","Fundamental incompleto ou equivalente",1436.34709323,1645.85673228,87.2705
2013,1,"2013-T1","Ignorado","Sem instrucao e menos de 1 ano de estudo",209.50963905,1645.85673228,12.7295
2013,1,"2013-T1","Indigena","Fundamental incompleto ou equivalente",120544.19799067,271960.31580234,44.3242
2013,1,"2013-T1","Indigena","Medio completo ou equivalente",48675.0490613,271960.31580234,17.8978
2013,1,"2013-T1","Indigena","Sem instrucao e menos de 1 ano de estudo",29438.33261393,271960.31580234,10.8245
2013,1,"2013-T1","Indigena","Fundamental completo ou equivalente",29317.85620397,271960.31580234,10.7802
2013,1,"2013-T1","Indigena","Medio incompleto ou equivalente",18124.2158226,271960.31580234,6.6643
2013,1,"2013-T1","Indigena","Superior completo",15155.16065298,271960.31580234,5.5726
2013,1,"2013-T1","Indigena","Superior incompleto ou equivalente",10705.50345689,271960.31580234,3.9364
2013,1,"2013-T1","Parda","Fundamental incompleto ou equivalente",39305381.8290366,86845494.4408499,45.259
2013,1,"2013-T1","Parda","Medio completo ou equivalente",17750566.7049285,86845494.4408499,20.4392
2013,1,"2013-T1","Parda","Sem instrucao e menos de 1 ano de estudo",9105557.28460618,86845494.4408499,10.4848
2013,1,"2013-T1","Parda","Fundamental completo ou equivalente",8653130.91119925,86845494.4408499,9.9638
2013,1,"2013-T1","Parda","Medio incompleto ou equivalente",6014612.73120312,86845494.4408499,6.9256
2013,1,"2013-T1","Parda","Superior completo",3824701.52921673,86845494.4408499,4.404
2013,1,"2013-T1","Parda","Superior incompleto ou equivalente",2191543.45065957,86845494.4408499,2.5235
2013,1,"2013-T1","Preta","Fundamental incompleto ou equivalente",5541233.88029893,12851529.5956072,43.1173
2013,1,"2013-T1","Preta","Medio completo ou equivalente",2906738.0251816,12851529.5956072,22.6178
2013,1,"2013-T1","Preta","Fundamental completo ou equivalente",1348550.47288323,12851529.5956072,10.4933
2013,1,"2013-T1","Preta","Sem instrucao e menos de 1 ano de estudo",1262557.94421663,12851529.5956072,9.8242
2013,1,"2013-T1","Preta","Medio incompleto ou equivalente",837738.07660187,12851529.5956072,6.5186
2013,1,"2013-T1","Preta","Superior completo",600563.57348383,12851529.5956072,4.6731
2013,1,"2013-T1","Preta","Superior incompleto ou equivalente",354147.62294115,12851529.5956072,2.7557
2013,2,"2013-T2","Amarela","Superior completo",272304.43881045,871354.51669388,31.2507
2013,2,"2013-T2","Amarela","Fundamental incompleto ou equivalente",193921.6125854,871354.51669388,22.2552
2013,2,"2013-T2","Amarela","Medio completo ou equivalente",192878.27459271,871354.51669388,22.1355
2013,2,"2013-T2","Amarela","Superior incompleto ou equivalente",61799.29361657,871354.51669388,7.0923
2013,2,"2013-T2","Amarela","Fundamental completo ou equivalente",61150.66883173,871354.51669388,7.0179
2013,2,"2013-T2","Amarela","Medio incompleto ou equivalente",46777.98353867,871354.51669388,5.3684
2013,2,"2013-T2","Amarela","Sem instrucao e menos de 1 ano de estudo",42522.24471835,871354.51669388,4.88
2013,2,"2013-T2","Branca","Fundamental incompleto ou equivalente",29300221.7890141,83422566.4840822,35.1227
2013,2,"2013-T2","Branca","Medio completo ou equivalente",19689231.3651608,83422566.4840822,23.6018
2013,2,"2013-T2","Branca","Superior completo",11609965.6932059,83422566.4840822,13.9171
2013,2,"2013-T2","Branca","Fundamental completo ou equivalente",7870651.30527116,83422566.4840822,9.4347
2013,2,"2013-T2","Branca","Sem instrucao e menos de 1 ano de estudo",5500433.80041157,83422566.4840822,6.5935
2013,2,"2013-T2","Branca","Medio incompleto ou equivalente",5093650.15129349,83422566.4840822,6.1058
2013,2,"2013-T2","Branca","Superior incompleto ou equivalente",4358412.37972523,83422566.4840822,5.2245
2013,2,"2013-T2","Ignorado","Fundamental incompleto ou equivalente",269.84326595,269.84326595,100
2013,2,"2013-T2","Indigena","Fundamental incompleto ou equivalente",101090.56640012,242839.93960414,41.6285
2013,2,"2013-T2","Indigena","Medio completo ou equivalente",53752.02648686,242839.93960414,22.1348
2013,2,"2013-T2","Indigena","Fundamental completo ou equivalente",25825.44591104,242839.93960414,10.6348
2013,2,"2013-T2","Indigena","Sem instrucao e menos de 1 ano de estudo",24598.2808034,242839.93960414,10.1294
2013,2,"2013-T2","Indigena","Superior completo",18977.22579137,242839.93960414,7.8147
2013,2,"2013-T2","Indigena","Medio incompleto ou equivalente",12312.83559424,242839.93960414,5.0704
2013,2,"2013-T2","Indigena","Superior incompleto ou equivalente",6283.55861711,242839.93960414,2.5875
2013,2,"2013-T2","Parda","Fundamental incompleto ou equivalente",39186640.894077,86904536.8216398,45.0916
2013,2,"2013-T2","Parda","Medio completo ou equivalente",17589283.5134999,86904536.8216398,20.2398
2013,2,"2013-T2","Parda","Sem instrucao e menos de 1 ano de estudo",9305287.10050334,86904536.8216398,10.7075
2013,2,"2013-T2","Parda","Fundamental completo ou equivalente",8638924.64431862,86904536.8216398,9.9407
2013,2,"2013-T2","Parda","Medio incompleto ou equivalente",6055697.90379135,86904536.8216398,6.9682
2013,2,"2013-T2","Parda","Superior completo",3889822.91564695,86904536.8216398,4.476
2013,2,"2013-T2","Parda","Superior incompleto ou equivalente",2238879.8498027,86904536.8216398,2.5763
2013,2,"2013-T2","Preta","Fundamental incompleto ou equivalente",5331538.20766435,12650858.3947168,42.1437
2013,2,"2013-T2","Preta","Medio completo ou equivalente",2894518.968358,12650858.3947168,22.88
2013,2,"2013-T2","Preta","Fundamental completo ou equivalente",1333872.56032857,12650858.3947168,10.5437
2013,2,"2013-T2","Preta","Sem instrucao e menos de 1 ano de estudo",1227791.22419829,12650858.3947168,9.7052
2013,2,"2013-T2","Preta","Medio incompleto ou equivalente",862760.21916191,12650858.3947168,6.8198
2013,2,"2013-T2","Preta","Superior completo",643747.72092676,12650858.3947168,5.0886
2013,2,"2013-T2","Preta","Superior incompleto ou equivalente",356629.49407895,12650858.3947168,2.819
2013,3,"2013-T3","Amarela","Superior completo",298372.87054316,949524.92387017,31.4234
2013,3,"2013-T3","Amarela","Medio completo ou equivalente",226015.61362805,949524.92387017,23.803
2013,3,"2013-T3","Amarela","Fundamental incompleto ou equivalente",215059.38447007,949524.92387017,22.6492
2013,3,"2013-T3","Amarela","Fundamental completo ou equivalente",68081.16617162,949524.92387017,7.17
2013,3,"2013-T3","Amarela","Superior incompleto ou equivalente",55069.30034846,949524.92387017,5.7997
2013,3,"2013-T3","Amarela","Sem instrucao e menos de 1 ano de estudo",43587.28086794,949524.92387017,4.5904
2013,3,"2013-T3","Amarela","Medio incompleto ou equivalente",43339.30784087,949524.92387017,4.5643
2013,3,"2013-T3","Branca","Fundamental incompleto ou equivalente",29493363.2527071,84398570.6789008,34.9453
2013,3,"2013-T3","Branca","Medio completo ou equivalente",19744874.314178,84398570.6789008,23.3948
2013,3,"2013-T3","Branca","Superior completo",11799084.0944365,84398570.6789008,13.9802
2013,3,"2013-T3","Branca","Fundamental completo ou equivalente",8043017.89942925,84398570.6789008,9.5298
2013,3,"2013-T3","Branca","Sem instrucao e menos de 1 ano de estudo",5900669.44675512,84398570.6789008,6.9914
2013,3,"2013-T3","Branca","Medio incompleto ou equivalente",5051983.55814502,84398570.6789008,5.9859
2013,3,"2013-T3","Branca","Superior incompleto ou equivalente",4365578.11324976,84398570.6789008,5.1726
2013,3,"2013-T3","Ignorado","Fundamental incompleto ou equivalente",394.95546415,394.95546415,100
2013,3,"2013-T3","Indigena","Fundamental incompleto ou equivalente",115723.7336184,275706.12192281,41.9736
2013,3,"2013-T3","Indigena","Medio completo ou equivalente",53003.82466675,275706.12192281,19.2248
2013,3,"2013-T3","Indigena","Sem instrucao e menos de 1 ano de estudo",30097.41001127,275706.12192281,10.9165
2013,3,"2013-T3","Indigena","Medio incompleto ou equivalente",26579.16101619,275706.12192281,9.6404
2013,3,"2013-T3","Indigena","Fundamental completo ou equivalente",25070.18092902,275706.12192281,9.0931
2013,3,"2013-T3","Indigena","Superior completo",13468.40107618,275706.12192281,4.8851
2013,3,"2013-T3","Indigena","Superior incompleto ou equivalente",11763.410605,275706.12192281,4.2666
2013,3,"2013-T3","Parda","Fundamental incompleto ou equivalente",38368550.3020486,85630877.4142296,44.8069
2013,3,"2013-T3","Parda","Medio completo ou equivalente",17247224.879717,85630877.4142296,20.1414
2013,3,"2013-T3","Parda","Sem instrucao e menos de 1 ano de estudo",9509388.54098747,85630877.4142296,11.1051
2013,3,"2013-T3","Parda","Fundamental completo ou equivalente",8634308.21799028,85630877.4142296,10.0832
2013,3,"2013-T3","Parda","Medio incompleto ou equivalente",5957126.32013666,85630877.4142296,6.9568
2013,3,"2013-T3","Parda","Superior completo",3759958.69301593,85630877.4142296,4.3909
2013,3,"2013-T3","Parda","Superior incompleto ou equivalente",2154320.46033372,85630877.4142296,2.5158
2013,3,"2013-T3","Preta","Fundamental incompleto ou equivalente",5470442.5092649,13237678.9056155,41.3248
2013,3,"2013-T3","Preta","Medio completo ou equivalente",3035595.060902,13237678.9056155,22.9315
2013,3,"2013-T3","Preta","Fundamental completo ou equivalente",1428473.46111012,13237678.9056155,10.791
2013,3,"2013-T3","Preta","Sem instrucao e menos de 1 ano de estudo",1378701.88709577,13237678.9056155,10.415
2013,3,"2013-T3","Preta","Medio incompleto ou equivalente",889819.84427768,13237678.9056155,6.7219
2013,3,"2013-T3","Preta","Superior completo",652218.67903419,13237678.9056155,4.927
2013,3,"2013-T3","Preta","Superior incompleto ou equivalente",382427.46393079,13237678.9056155,2.8889
2013,4,"2013-T4","Amarela","Superior completo",254955.70510261,865480.84706192,29.4583
2013,4,"2013-T4","Amarela","Medio completo ou equivalente",228260.39661826,865480.84706192,26.3738
2013,4,"2013-T4","Amarela","Fundamental incompleto ou equivalente",190852.78372176,865480.84706192,22.0516
2013,4,"2013-T4","Amarela","Fundamental completo ou equivalente",61245.06544259,865480.84706192,7.0764
2013,4,"2013-T4","Amarela","Superior incompleto ou equivalente",58920.88235429,865480.84706192,6.8079
2013,4,"2013-T4","Amarela","Medio incompleto ou equivalente",38458.921269,865480.84706192,4.4436
2013,4,"2013-T4","Amarela","Sem instrucao e menos de 1 ano de estudo",32787.09255341,865480.84706192,3.7883
2013,4,"2013-T4","Branca","Fundamental incompleto ou equivalente",29015948.7414311,84097228.8911033,34.5029
2013,4,"2013-T4","Branca","Medio completo ou equivalente",19826143.845901,84097228.8911033,23.5753
2013,4,"2013-T4","Branca","Superior completo",11856609.9764114,84097228.8911033,14.0987
2013,4,"2013-T4","Branca","Fundamental completo ou equivalente",7994814.46855572,84097228.8911033,9.5066
2013,4,"2013-T4","Branca","Sem instrucao e menos de 1 ano de estudo",6007899.72590106,84097228.8911033,7.144
2013,4,"2013-T4","Branca","Medio incompleto ou equivalente",5073327.63449037,84097228.8911033,6.0327
2013,4,"2013-T4","Branca","Superior incompleto ou equivalente",4322484.49841278,84097228.8911033,5.1399
2013,4,"2013-T4","Indigena","Fundamental incompleto ou equivalente",105569.40126952,240901.94522655,43.8226
2013,4,"2013-T4","Indigena","Medio completo ou equivalente",41421.66298819,240901.94522655,17.1944
2013,4,"2013-T4","Indigena","Sem instrucao e menos de 1 ano de estudo",29482.42301608,240901.94522655,12.2383
2013,4,"2013-T4","Indigena","Fundamental completo ou equivalente",25949.30687898,240901.94522655,10.7717
2013,4,"2013-T4","Indigena","Superior completo",17875.48459199,240901.94522655,7.4202
2013,4,"2013-T4","Indigena","Medio incompleto ou equivalente",14553.86701235,240901.94522655,6.0414
2013,4,"2013-T4","Indigena","Superior incompleto ou equivalente",6049.79946944,240901.94522655,2.5113
2013,4,"2013-T4","Parda","Fundamental incompleto ou equivalente",38761788.6305138,86359350.0429737,44.8843
2013,4,"2013-T4","Parda","Medio completo ou equivalente",17411325.9438147,86359350.0429737,20.1615
2013,4,"2013-T4","Parda","Sem instrucao e menos de 1 ano de estudo",9628619.53500249,86359350.0429737,11.1495
