"ano","trimestre","periodo","nivel_instrucao_codigo","nivel_instrucao","referencia_registros_com_ocupacao_e_peso_valido","referencia_registros_com_rendimento_habitual","referencia_rendimento_habitual_medio_ponderado","referencia_registros_com_rendimento_efetivo","referencia_rendimento_efetivo_medio_ponderado","sobreeducados_registros_com_ocupacao_e_peso_valido","sobreeducados_registros_com_rendimento_habitual","sobreeducados_rendimento_habitual_medio_ponderado","sobreeducados_registros_com_rendimento_efetivo","sobreeducados_rendimento_efetivo_medio_ponderado","diferenca_absoluta_rendimento_habitual","diferenca_absoluta_rendimento_efetivo","razao_rendimento_habitual_sobreeducados_sobre_referencia","razao_rendimento_efetivo_sobreeducados_sobre_referencia","diferenca_percentual_rendimento_habitual","diferenca_percentual_rendimento_efetivo"
2013,4,"2013-T4","1","Sem instrucao e menos de 1 ano de estudo",11399,10032,651.102521020369,9477,666.216612343199,8517,8356,2687.33669122696,8321,2704.79449384569,2036.23417020659,2038.57788150249,4.12736336363055,4.05993252604803,312.736336363055,305.993252604803
2013,4,"2013-T4","2","Fundamental incompleto ou equivalente",79744,72443,921.121576963877,70466,930.709678116409,8517,8356,2687.33669122696,8321,2704.79449384569,1766.21511426309,1774.08481572928,2.91746144964353,2.90616349807355,191.746144964353,190.616349807355
2013,4,"2013-T4","3","Fundamental completo ou equivalente",26675,25123,1092.15592924289,24754,1100.38261601735,8517,8356,2687.33669122696,8321,2704.79449384569,1595.18076198408,1604.41187782834,2.46057968397416,2.45804909535488,146.057968397416,145.804909535488
2013,4,"2013-T4","4","Medio incompleto ou equivalente",14756,13638,993.721293354077,13380,1001.96679307967,8517,8356,2687.33669122696,8321,2704.79449384569,1693.61539787289,1702.82770076602,2.70431629995215,2.6994851651043,170.431629995215,169.94851651043
2013,4,"2013-T4","5","Medio completo ou equivalente",61483,59648,1307.00258814803,59144,1320.77211155392,8517,8356,2687.33669122696,8321,2704.79449384569,1380.33410307893,1384.02238229177,2.05610663329658,2.04788885999678,105.610663329658,104.788885999678
2013,4,"2013-T4","6","Superior incompleto ou equivalente",8091,7894,1596.73470071413,7834,1616.91991002457,8517,8356,2687.33669122696,8321,2704.79449384569,1090.60199051284,1087.87458382112,1.68302015984564,1.67280672164188,68.3020159845637,67.2806721641883
2013,4,"2013-T4","7","Superior completo",17695,17525,3952.22762266318,17462,3987.87966889733,8517,8356,2687.33669122696,8321,2704.79449384569,-1264.89093143622,-1283.08517505164,0.679954938783642,0.678253788583741,-32.0045061216358,-32.1746211416259
2014,1,"2014-T1","1","Sem instrucao e menos de 1 ano de estudo",11209,9906,674.778798946701,9360,698.923191703239,8955,8792,2857.02881199032,8741,2988.22168217703,2182.25001304362,2289.29849047379,4.23402278857903,4.27546505488664,323.402278857903,327.546505488664
2014,1,"2014-T1","2","Fundamental incompleto ou equivalente",78441,71465,954.459427871531,69182,986.386323390878,8955,8792,2857.02881199032,8741,2988.22168217703,1902.56938411879,2001.83535878615,2.99334757304621,3.02946382296187,199.334757304621,202.946382296187
2014,1,"2014-T1","3","Fundamental completo ou equivalente",26427,24732,1141.32776006048,24303,1178.70595622124,8955,8792,2857.02881199032,8741,2988.22168217703,1715.70105192983,1809.5157259558,2.50325008465483,2.53517144492664,150.325008465483,153.517144492664
2014,1,"2014-T1","4","Medio incompleto ou equivalente",14610,13394,1023.67592370376,13076,1061.72333705178,8955,8792,2857.02881199032,8741,2988.22168217703,1833.35288828656,1926.49834512525,2.79095048133329,2.81450127155988,179.095048133329,181.450127155988
2014,1,"2014-T1","5","Medio completo ou equivalente",62595,60609,1332.51920113656,59958,1387.80718886089,8955,8792,2857.02881199032,8741,2988.22168217703,1524.50961085375,1600.41449331614,2.14408078289111,2.15319657237815,114.408078289111,115.319657237815
2014,1,"2014-T1","6","Superior incompleto ou equivalente",8482,8275,1576.74084203668,8201,1657.25683957133,8955,8792,2857.02881199032,8741,2988.22168217703,1280.28796995364,1330.9648426057,1.81198376792212,1.80311319936986,81.1983767922119,80.3113199369855
2014,1,"2014-T1","7","Superior completo",18561,18390,4086.52100465722,18293,4256.68230875691,8955,8792,2857.02881199032,8741,2988.22168217703,-1229.49219266691,-1268.46062657988,0.699134742910728,0.702007212525496,-30.0865257089272,-29.7992787474504
2014,2,"2014-T2","1","Sem instrucao e menos de 1 ano de estudo",11152,9883,657.336412477116,9355,669.011038216127,8966,8810,2868.56953261036,8759,2884.64258474415,2211.23312013324,2215.63154652802,4.36392915128557,4.3118011810924,336.392915128557,331.18011810924
2014,2,"2014-T2","2","Fundamental incompleto ou equivalente",77749,70785,969.535571201201,68610,985.260787921569,8966,8810,2868.56953261036,8759,2884.64258474415,1899.03396140916,1899.38179682258,2.95870478383414,2.92779599077455,195.870478383414,192.779599077455
2014,2,"2014-T2","3","Fundamental completo ou equivalente",26194,24586,1140.80746622219,24174,1148.45222646033,8966,8810,2868.56953261036,8759,2884.64258474415,1727.76206638817,1736.19035828381,2.5145080283439,2.51176541634209,151.45080283439,151.176541634209
2014,2,"2014-T2","4","Medio incompleto ou equivalente",14840,13680,1022.1939000126,13423,1026.67751287404,8966,8810,2868.56953261036,8759,2884.64258474415,1846.37563259776,1857.96507187011,2.80628707779903,2.8096871204172,180.628707779903,180.96871204172
2014,2,"2014-T2","5","Medio completo ou equivalente",63476,61552,1339.48041881128,60929,1344.08516330721,8966,8810,2868.56953261036,8759,2884.64258474415,1529.08911379908,1540.55742143694,2.14155391323755,2.14617545338147,114.155391323755,114.617545338147
2014,2,"2014-T2","6","Superior incompleto ou equivalente",8373,8163,1666.92825757845,8095,1673.41990813396,8966,8810,2868.56953261036,8759,2884.64258474415,1201.64127503191,1211.22267661019,1.72087162094039,1.72380080499988,72.0871620940388,72.3800804999884
2014,2,"2014-T2","7","Superior completo",18809,18644,4239.85238036259,18553,4266.69039970905,8966,8810,2868.56953261036,8759,2884.64258474415,-1371.28284775223,-1382.04781496491,0.676572973600803,0.676084345126343,-32.3427026399197,-32.3915654873657
2014,3,"2014-T3","1","Sem instrucao e menos de 1 ano de estudo",11044,9787,678.868105048042,9173,693.515143612451,9204,9064,2980.74120305037,8989,2991.42256494139,2301.87309800233,2297.90742132894,4.39075157734717,4.31342068373499,339.075157734717,331.342068373499
2014,3,"2014-T3","2","Fundamental incompleto ou equivalente",78340,71440,978.743325869109,68984,986.742690213579,9204,9064,2980.74120305037,8989,2991.42256494139,2001.99787718126,2004.67987472781,3.04547793508939,3.03161360566441,204.547793508939,203.161360566441
2014,3,"2014-T3","3","Fundamental completo ou equivalente",26817,25238,1162.24458602029,24754,1168.33196167566,9204,9064,2980.74120305037,8989,2991.42256494139,1818.49661703008,1823.09060326573,2.56464193415339,2.56042174918419,156.464193415339,156.042174918419
2014,3,"2014-T3","4","Medio incompleto ou equivalente",15174,14025,1032.92860284989,13716,1038.04124009456,9204,9064,2980.74120305037,8989,2991.42256494139,1947.81260020048,1953.38132484683,2.88571852384219,2.88179549077346,188.571852384219,188.179549077346
2014,3,"2014-T3","5","Medio completo ou equivalente",63786,61863,1355.38014088841,61083,1360.60289130812,9204,9064,2980.74120305037,8989,2991.42256494139,1625.36106216196,1630.81967363327,2.19919202969626,2.19860077032862,119.919202969626,119.860077032862
2014,3,"2014-T3","6","Superior incompleto ou equivalente",8810,8572,1623.41482729626,8495,1624.53933952776,9204,9064,2980.74120305037,8989,2991.42256494139,1357.32637575411,1366.88322541362,1.83609337116546,1.84139743012377,83.6093371165457,84.1397430123767
2014,3,"2014-T3","7","Superior completo",19219,19071,4350.76310602703,18956,4365.29856717742,9204,9064,2980.74120305037,8989,2991.42256494139,-1370.02190297666,-1373.87600223603,0.685107676609927,0.685273302365577,-31.4892323390073,-31.4726697634423
2014,4,"2014-T4","1","Sem instrucao e menos de 1 ano de estudo",10776,9528,708.871997284918,9013,724.281789061222,9287,9095,2913.1276758871,9033,2934.76914405108,2204.25567860218,2210.48735498986,4.10952567888814,4.05197146797655,310.952567888814,305.197146797655
2014,4,"2014-T4","2","Fundamental incompleto ou equivalente",78775,72136,1000.12176075183,69569,1012.09505444569,9287,9095,2913.1276758871,9033,2934.76914405108,1913.00591513526,1922.67408960539,2.91277301445494,2.89969714915603,191.277301445494,189.969714915603
2014,4,"2014-T4","3","Fundamental completo ou equivalente",26590,25042,1175.88495207866,24532,1187.45918898975,9287,9095,2913.1276758871,9033,2934.76914405108,1737.24272380844,1747.30995506133,2.47739174715813,2.47146947976198,147.739174715813,147.146947976198
2014,4,"2014-T4","4","Medio incompleto ou equivalente",15116,13960,1066.87596041842,13637,1081.47169047754,9287,9095,2913.1276758871,9033,2934.76914405108,1846.25171546868,1853.29745357354,2.73052143263646,2.71368096815849,173.052143263646,171.368096815849
2014,4,"2014-T4","5","Medio completo ou equivalente",63950,61999,1382.46484729765,61229,1396.08640842269,9287,9095,2913.1276758871,9033,2934.76914405108,1530.66282858945,1538.68273562839,2.10719837222732,2.10214004401548,110.719837222732,110.214004401548
2014,4,"2014-T4","6","Superior incompleto ou equivalente",8868,8649,1620.71936986027,8561,1635.68760413447,9287,9095,2913.1276758871,9033,2934.76914405108,1292.40830602682,1299.08153991661,1.79742880233377,1.79421127642771,79.7428802333772,79.4211276427707
2014,4,"2014-T4","7","Superior completo",18957,18755,4254.90881549645,18658,4279.36191310365,9287,9095,2913.1276758871,9033,2934.76914405108,-1341.78113960936,-1344.59276905256,0.684651023607705,0.685795967633552,-31.5348976392295,-31.4204032366448
2015,1,"2015-T1","1","Sem instrucao e menos de 1 ano de estudo",10340,9227,727.55660010117,8637,748.772044418617,9740,9541,2855.03072958114,9435,3009.35053783589,2127.47412947997,2260.57849341728,3.924135564414,4.01904766646637,292.4135564414,301.904766646637
2015,1,"2015-T1","2","Fundamental incompleto ou equivalente",76501,69964,1017.61896240758,66921,1051.1781309376,9740,9541,2855.03072958114,9435,3009.35053783589,1837.41176717355,1958.17240689829,2.80559898650711,2.86283594499031,180.559898650711,186.283594499031
2015,1,"2015-T1","3","Fundamental completo ou equivalente",26183,24634,1192.01312615152,24011,1233.10733633913,9740,9541,2855.03072958114,9435,3009.35053783589,1663.01760342962,1776.24320149676,2.39513363313269,2.44046114166355,139.513363313269,144.046114166355
2015,1,"2015-T1","4","Medio incompleto ou equivalente",14651,13463,1080.238796773,13039,1119.57854621761,9740,9541,2855.03072958114,9435,3009.35053783589,1774.79193280814,1889.77199161828,2.64296259133627,2.68793158640159,164.296259133627,168.793158640159
2015,1,"2015-T1","5","Medio completo ou equivalente",63392,61175,1422.2474142218,60208,1482.86020634697,9740,9541,2855.03072958114,9435,3009.35053783589,1432.78331535933,1526.49033148892,2.00740792426984,2.02942295231554,100.740792426984,102.942295231554
2015,1,"2015-T1","6","Superior incompleto ou equivalente",9346,9055,1610.26174829177,8941,1686.88145659429,9740,9541,2855.03072958114,9435,3009.35053783589,1244.76898128937,1322.4690812416,1.77302276018782,1.78397274216979,77.3022760187823,78.3972742169794
2015,1,"2015-T1","7","Superior completo",19579,19370,4309.74293382035,19171,4479.68071972702,9740,9541,2855.03072958114,9435,3009.35053783589,-1454.71220423921,-1470.33018189113,0.662459634698052,0.67177790697978,-33.7540365301948,-32.822209302022
2015,2,"2015-T2","1","Sem instrucao e menos de 1 ano de estudo",10301,9121,713.359733544499,8575,720.457822792751,9909,9712,2796.22804117015,9630,2801.92937903785,2082.86830762565,2081.4715562451,3.91980078168475,3.88909564223562,291.980078168475,288.909564223562
2015,2,"2015-T2","2","Fundamental incompleto ou equivalente",76015,69520,1025.42978407534,66913,1032.42104854482,9909,9712,2796.22804117015,9630,2801.92937903785,1770.79825709481,1769.50833049303,2.7268839705993,2.71394057975389,172.68839705993,171.394057975389
2015,2,"2015-T2","3","Fundamental completo ou equivalente",25676,24222,1209.69003436137,23690,1214.02550048856,9909,9712,2796.22804117015,9630,2801.92937903785,1586.53800680878,1587.90387854929,2.31152440852037,2.30796583589905,131.152440852037,130.796583589905
2015,2,"2015-T2","4","Medio incompleto ou equivalente",14993,13868,1094.83233073803,13505,1099.03315831286,9909,9712,2796.22804117015,9630,2801.92937903785,1701.39571043212,1702.896220725,2.55402399313985,2.54944935723244,155.402399313985,154.944935723244
2015,2,"2015-T2","5","Medio completo ou equivalente",63884,61695,1428.21524382089,60880,1431.34994976227,9909,9712,2796.22804117015,9630,2801.92937903785,1368.01279734926,1370.57942927558,1.9578477776847,1.95754321261772,95.7847777684702,95.754321261772
2015,2,"2015-T2","6","Superior incompleto ou equivalente",9400,9140,1682.46136853858,9053,1677.8326244797,9909,9712,2796.22804117015,9630,2801.92937903785,1113.76667263157,1124.09675455815,1.66198647615845,1.66996954175136,66.1986476158447,66.9969541751361
2015,2,"2015-T2","7","Superior completo",19800,19593,4359.91163120046,19458,4364.97709908753,9909,9712,2796.22804117015,9630,2801.92937903785,-1563.6835900303,-1563.04772004968,0.64134970561324,0.641911587491163,-35.865029438676,-35.8088412508837
2015,3,"2015-T3","1","Sem instrucao e menos de 1 ano de estudo",10158,9138,696.144390602696,8609,699.793863444883,10324,10105,2865.59953567946,10030,2874.0836460788,2169.45514507677,2174.28978263391,4.11638673580137,4.10704322545859,311.638673580137,310.704322545859
2015,3,"2015-T3","2","Fundamental incompleto ou equivalente",75353,69060,1023.11973613445,66154,1028.01025901839,10324,10105,2865.59953567946,10030,2874.0836460788,1842.47979954501,1846.07338706041,2.8008447442391,2.79577331146788,180.08447442391,179.577331146788
2015,3,"2015-T3","3","Fundamental completo ou equivalente",25665,24203,1209.69686754602,23641,1210.13612962448,10324,10105,2865.59953567946,10030,2874.0836460788,1655.90266813344,1663.94751645431,2.36885753163319,2.37500854302288,136.885753163319,137.500854302288
2015,3,"2015-T3","4","Medio incompleto ou equivalente",14889,13746,1086.89128980701,13340,1098.27943444988,10324,10105,2865.59953567946,10030,2874.0836460788,1778.70824587245,1775.80421162891,2.63650979868307,2.61689653464047,163.650979868307,161.689653464047
2015,3,"2015-T3","5","Medio completo ou equivalente",64182,62080,1440.29040236299,61154,1445.01051094055,10324,10105,2865.59953567946,10030,2874.0836460788,1425.30913331648,1429.07313513825,1.9895984386052,1.98897075441207,98.9598438605205,98.8970754412069
2015,3,"2015-T3","6","Superior incompleto ou equivalente",9492,9237,1662.85852244206,9116,1666.76440766337,10324,10105,2865.59953567946,10030,2874.0836460788,1202.74101323741,1207.31923841543,1.72329726011271,1.72434906388958,72.3297260112708,72.434906388958
2015,3,"2015-T3","7","Superior completo",20590,20366,4391.7617515695,20233,4406.5845767762,10324,10105,2865.59953567946,10030,2874.0836460788,-1526.16221589003,-1532.50093069741,0.652494305879725,0.652224777716949,-34.7505694120275,-34.7775222283051
